"rownames(plant_vir)","aa","ac","ag","at","ca","cc","cg","ct","ga","gc","gg","gt","ta","tc","tg","tt"
"807701.1",988,550,783,739,846,270,159,434,781,455,543,520,444,434,814,827
"807700.1",995,542,780,742,825,279,165,445,776,458,541,522,462,435,811,809
"A261175.1",554,365,474,427,356,208,296,319,509,264,341,443,402,342,445,558
"A362513.1",942,675,847,633,834,376,417,479,826,553,515,515,495,503,629,558
"A362512.1",953,658,833,672,854,329,399,458,836,531,494,518,473,523,652,614
"A088221.1",1175,554,760,902,773,269,292,432,833,437,462,519,609,506,738,891
"871725.1",979,540,784,729,837,271,172,449,776,462,545,530,439,456,812,803
"871724.1",979,539,780,736,828,273,174,448,778,455,546,531,448,456,810,803
"A369276.1",557,351,474,474,428,229,268,301,522,289,327,414,350,357,482,571
"A369275.1",559,352,476,478,429,229,258,304,515,277,322,421,363,362,478,571
"884191.1",762,431,581,546,613,393,177,437,536,378,401,356,410,418,512,570
"660590.1",1052,566,829,802,835,252,258,430,809,504,520,548,553,453,774,855
"660589.1",1049,578,823,802,838,252,253,425,818,492,528,543,547,446,777,869
"660588.1",1055,594,806,809,824,262,262,424,828,467,529,545,557,449,772,861
"660587.1",1047,561,829,802,827,243,256,441,816,502,524,555,549,461,788,840
"660586.1",1082,609,811,780,881,265,234,428,791,491,537,540,528,443,777,853
"660585.1",1079,596,806,790,848,238,236,446,804,475,536,554,540,459,791,852
"660584.1",1059,587,809,812,838,261,256,428,821,484,528,532,549,451,772,857
"660583.1",1066,588,811,790,843,262,246,436,810,476,534,557,536,461,786,847
"660582.1",1048,576,827,800,833,255,258,420,821,488,524,547,549,447,771,876
"660581.1",1088,581,802,787,841,252,226,451,806,481,530,554,523,456,813,844
"660580.1",1059,579,826,795,840,250,241,435,807,488,525,556,553,449,784,857
"660579.1",1042,588,823,790,832,258,255,432,818,483,536,548,551,448,771,866
"660578.1",1062,572,824,805,835,242,245,432,809,493,524,545,557,447,778,869
"527979.1",618,428,662,511,540,414,340,493,606,543,655,557,455,403,703,617
"410442.1",1031,570,705,786,784,293,328,472,774,492,525,502,503,522,735,814
"A079887.1",1058,550,763,762,796,277,199,426,783,426,493,504,495,445,752,816
"A079886.1",1062,548,764,764,795,282,196,427,785,422,488,503,495,448,751,816
"125180.1",485,465,305,389,476,529,277,531,338,396,247,245,345,423,397,369
"125179.1",492,472,303,374,494,575,294,497,339,414,249,230,316,399,386,383
"125178.1",493,477,304,368,491,570,298,506,340,418,247,227,319,400,382,377
"A360796.1",469,565,332,194,595,775,366,478,345,380,318,195,151,495,221,222
"A360795.1",448,560,341,201,606,798,357,471,347,377,312,196,149,498,221,219
"A360794.1",451,555,339,201,604,800,359,471,344,379,313,197,147,501,221,219
"A360793.1",449,555,340,202,604,800,361,471,346,383,311,194,147,499,221,218
"A360792.1",450,555,339,200,604,796,360,471,343,381,314,197,147,500,221,223
"A360791.1",449,556,339,199,605,796,360,471,344,380,314,197,145,501,221,221
"A360790.1",450,555,339,200,604,796,360,471,343,380,315,198,147,501,221,221
"A178948.1",221,126,149,232,142,157,100,173,183,120,153,181,181,169,235,239
"A178947.1",215,121,149,233,138,155,97,173,181,118,154,188,183,169,241,247
"375551.1",605,373,437,455,405,222,273,335,491,279,323,431,370,361,490,544
"851494.1",994,536,795,825,795,264,235,478,825,496,519,518,535,476,809,781
"408821.3",732,472,365,480,595,331,91,448,375,306,212,265,347,356,489,547
"554577.1",297,474,203,194,547,1202,369,669,229,351,164,181,95,761,188,298
"A373203.1",1058,551,791,767,826,289,141,433,788,393,489,528,494,456,778,752
"A369274.1",486,287,409,474,298,271,274,413,434,281,358,455,439,417,486,637
"233272.1",1183,549,744,909,764,278,292,443,833,443,472,508,604,507,749,874
"219408.1",979,571,693,793,812,283,277,446,731,451,482,518,513,513,731,776
"674264.1",902,585,758,728,824,300,304,487,822,502,499,478,424,529,740,708
"12505.1",469,283,423,476,301,261,265,418,442,279,348,458,440,422,490,648
"00541.1",20,21,19,14,15,24,22,26,20,23,23,23,19,20,24,24
"873692.1",639,352,445,471,394,203,241,338,463,252,310,449,412,369,477,568
"062583.1",971,567,710,752,790,294,323,454,774,527,478,473,464,473,741,799
"062582.1",972,567,710,752,790,293,321,456,775,526,478,472,463,474,742,799
"A437279.1",1001,549,774,770,792,258,278,487,762,532,515,541,539,476,783,820
"A188116.1",963,566,711,750,778,275,320,459,784,507,483,488,464,484,748,812
"A188115.1",962,564,711,749,777,275,320,461,783,509,486,488,463,485,749,810
"A162006.1",481,356,408,409,337,300,331,432,457,317,339,438,380,427,472,627
"A197937.1",499,475,294,396,475,557,280,506,341,385,243,243,349,401,394,387
"A194802.1",955,682,847,647,873,340,410,466,836,534,497,531,466,534,644,571
"A194801.1",956,681,848,646,873,340,410,466,837,534,497,530,464,535,643,571
"A194800.1",954,682,847,647,875,340,410,466,836,535,497,530,464,535,644,571
"A194799.1",954,682,847,648,875,341,409,467,836,534,497,530,465,536,644,568
"A194798.1",955,682,847,649,875,341,409,466,837,533,496,530,465,536,644,568
"A194797.1",956,684,847,649,875,340,409,466,838,533,498,528,466,534,643,567
"A194796.1",956,684,847,649,875,340,410,466,838,533,498,528,466,535,642,566
"A194795.1",956,683,847,649,875,340,410,466,838,534,496,528,465,535,643,567
"A194794.1",957,682,847,650,875,340,409,466,838,533,496,529,465,536,644,566
"A194793.1",956,682,847,650,875,339,409,466,838,533,496,529,465,536,644,566
"A194792.1",957,682,847,651,877,340,408,466,837,534,495,528,465,536,644,566
"A194791.1",955,682,847,650,878,342,409,465,837,536,497,527,463,535,644,566
"A194790.1",955,682,847,650,878,342,409,465,836,536,497,527,464,535,643,566
"A194789.1",958,682,846,651,878,340,408,466,835,535,497,527,465,536,643,566
"A194788.1",957,682,847,651,878,340,408,466,837,535,495,527,464,536,644,565
"A194787.1",957,682,847,651,877,340,409,466,837,534,495,528,465,537,643,565
"A194786.1",955,682,847,650,876,340,410,466,839,534,495,529,463,537,645,565
"A194785.1",955,682,847,650,876,340,410,466,839,534,495,529,463,537,645,565
"28559.1",17,23,25,24,21,25,21,30,28,27,35,25,23,23,33,24
"00699.1",16,21,19,16,18,24,21,23,23,21,28,23,15,21,26,22
"A083196.1",628,357,450,467,395,203,246,339,470,254,312,446,410,369,473,565
"A421523.1",215,118,150,230,151,161,94,167,173,121,169,199,173,173,249,240
"A100443.1",985,546,791,739,854,264,152,450,775,454,536,526,446,456,812,801
"A100442.1",987,546,790,740,850,264,150,449,775,450,538,529,450,453,814,802
"21212.1",24,21,13,14,12,23,21,17,20,13,28,24,16,17,22,14
"00941.1",178,134,145,224,130,118,94,167,176,99,128,155,197,158,191,252
"574051.1",202,125,167,230,157,150,91,177,187,143,179,155,177,157,227,284
"574044.1",204,130,170,225,153,144,98,174,198,136,163,154,173,159,220,279
"574043.1",203,123,173,227,152,146,98,175,199,141,170,149,171,161,218,274
"574041.1",202,129,171,219,151,148,97,178,193,133,170,162,174,164,220,269
"574031.1",203,127,173,217,150,144,93,184,194,133,163,162,172,167,223,275
"574021.1",209,128,175,219,149,154,94,176,191,132,169,159,181,159,213,274
"C_055585.1",987,569,771,778,808,302,195,488,774,426,467,530,536,497,764,752
"C_055577.1",259,202,326,229,259,293,167,311,326,240,264,248,172,295,321,260
"C_055520.1",1123,581,665,854,741,243,312,502,748,422,395,549,610,553,742,1000
"C_055506.1",1144,631,616,901,859,230,270,354,674,396,411,503,614,456,687,803
"C_040794.1",342,229,336,217,278,197,176,194,316,219,328,255,188,201,277,236
"C623878.1",627,352,449,470,393,193,244,337,464,253,309,444,414,370,468,568
"556590.1",999,673,809,660,832,357,388,466,814,527,496,521,497,485,665,621
"546936.1",1052,638,760,770,808,272,341,421,811,462,442,553,549,469,726,766
"T348706.1",755,555,783,673,744,533,340,633,852,528,642,496,415,635,752,845
"T184947.1",503,330,377,461,341,257,306,429,441,286,331,420,387,460,463,689
"T184946.1",503,330,377,461,341,257,306,429,441,286,331,420,387,460,463,689
"T184945.1",503,330,377,461,341,257,306,429,441,286,331,420,387,460,463,689
"T184944.1",464,281,418,477,290,257,262,420,447,274,355,463,440,417,503,654
"T184943.1",464,281,418,478,290,257,262,420,447,273,354,463,441,418,502,654
"T184942.1",463,281,418,478,290,257,262,421,448,273,354,463,440,419,503,652
"T184941.1",471,283,422,479,303,260,264,418,443,281,348,452,439,421,489,649
"853672.1",966,552,790,810,806,236,323,385,828,535,478,518,517,427,769,708
"161172.1",1056,565,725,768,774,278,319,458,786,470,484,500,498,516,712,833
"147356.1",1092,571,799,808,847,242,222,451,806,480,534,546,525,469,811,841
"396781.1",1178,550,764,911,808,251,295,421,871,439,470,484,546,535,735,878
"019505.1",1040,587,831,777,852,271,213,470,854,484,574,536,488,465,830,774
"019501.1",1040,586,830,778,851,271,215,469,854,484,571,535,489,465,828,772
"914160.1",1061,579,825,790,846,259,234,449,811,495,543,541,537,455,788,834
"914159.1",1051,587,813,799,858,278,257,416,823,493,532,530,518,451,776,858
"914158.1",1058,580,808,796,853,262,228,438,819,485,536,548,512,454,816,846
"686525.1",1069,594,811,781,863,268,233,434,795,494,544,548,527,442,793,843
"686524.1",1067,594,812,786,865,270,230,433,796,493,542,546,530,442,793,846
"713899.1",1044,572,723,777,779,262,306,458,771,470,480,510,523,500,722,831
"031278.1",621,606,512,408,736,647,322,558,504,523,328,280,287,486,473,394
"T557572.1",1149,547,790,808,868,277,152,503,797,459,537,527,479,518,841,836
"012409.1",633,351,447,476,396,202,242,334,466,251,310,445,412,370,473,571
"012408.1",638,337,457,489,375,191,192,352,497,254,328,408,411,328,510,578
"T261366.1",883,432,689,532,616,345,127,339,645,286,438,286,393,364,401,384
"T269853.1",856,425,715,524,620,347,132,337,658,308,427,280,387,356,399,388
"853592.1",594,359,462,474,403,231,241,346,473,264,324,438,420,367,471,531
"T247722.1",942,531,735,785,823,299,305,442,768,530,514,506,459,509,764,753
"T130444.1",541,373,466,396,365,212,299,317,511,269,362,464,360,339,478,551
"T383108.1",974,559,698,743,772,285,316,444,771,507,478,480,456,466,744,798
"689942.1",901,548,519,642,760,222,265,392,635,437,376,396,313,432,685,700
"364667.1",1076,564,730,784,786,288,351,455,803,524,499,510,489,504,756,826
"539670.1",1002,540,795,746,829,251,159,448,781,450,523,530,470,446,807,811
"635746.1",617,586,391,311,623,574,299,418,401,408,357,204,265,346,322,241
"623290.1",1006,539,783,752,826,254,164,445,780,451,525,527,467,445,811,813
"623289.1",1006,538,782,754,826,254,164,444,780,451,526,526,467,445,811,814
"T130394.1",1044,683,799,697,876,334,371,435,807,505,483,507,495,495,649,653
"T153866.1",1028,583,791,738,810,297,183,443,802,410,480,514,499,443,753,772
"T176428.1",705,633,545,373,750,614,202,466,492,361,300,214,309,424,319,303
"654020.1",468,284,424,475,301,255,261,418,444,276,348,461,439,420,495,653
"097769.1",1038,679,656,794,885,296,306,436,730,459,445,457,514,490,683,667
"097768.1",1055,690,647,794,884,296,317,429,723,445,448,460,523,496,664,673
"097767.1",1044,652,656,805,871,297,306,430,722,467,448,451,519,489,678,673
"421102.1",618,588,387,312,623,575,300,418,401,406,355,203,264,347,322,238
"549397.1",702,469,387,482,584,330,105,447,396,305,211,252,358,363,460,557
"T193476.1",800,443,504,472,582,361,176,462,473,381,313,343,365,396,516,550
"T193475.1",838,444,497,470,579,347,175,472,468,381,316,344,365,401,520,538
"T002439.2",605,503,480,348,634,434,162,466,443,366,377,217,254,393,384,340
"T002435.2",623,476,458,384,620,386,158,474,450,359,360,212,248,417,405,361
"218779.1",1049,506,669,721,828,204,145,305,665,411,418,415,402,361,678,676
"990330.1",192,135,145,220,156,164,129,141,189,126,162,147,154,165,188,197
"990329.1",191,135,144,221,154,164,132,141,190,127,161,146,155,165,187,197
"990328.1",192,135,145,219,154,164,131,142,190,126,158,148,155,166,188,198
"990327.1",192,135,145,219,154,164,131,142,190,126,158,148,154,166,188,198
"T018445.1",765,475,360,487,590,342,96,448,371,306,223,256,361,353,478,554
"T018444.1",749,463,360,480,586,329,90,447,364,304,212,258,353,356,476,550
"296125.1",1052,581,830,792,837,262,255,438,823,498,521,543,542,451,779,842
"296124.1",1024,562,690,773,767,281,341,451,780,505,469,465,477,492,719,795
"T111580.1",603,609,397,344,663,519,266,428,402,387,284,205,286,361,330,281
"T111579.1",603,614,393,341,664,526,267,428,398,385,285,208,287,360,330,276
"T111578.1",597,611,393,340,656,522,273,430,405,386,288,206,284,362,330,282
"T111577.1",53,72,45,48,67,77,50,47,61,44,53,47,37,48,57,30
"T111576.1",52,71,47,47,67,81,52,46,63,47,53,45,35,47,55,27
"T111575.1",53,71,45,48,67,77,50,47,61,44,53,47,36,49,57,31
"T111574.1",53,73,45,47,68,80,50,47,61,44,53,47,36,48,57,27
"T111573.1",53,72,45,48,67,75,50,48,61,44,53,47,37,49,57,30
"T111572.1",50,73,44,47,67,81,51,47,63,45,52,44,34,47,56,27
"267904.1",635,353,443,472,393,203,245,338,465,251,314,448,411,372,475,564
"267903.1",645,333,459,497,371,201,196,347,500,253,327,407,418,328,505,570
"267902.1",633,339,461,488,379,198,191,348,495,256,341,408,414,324,506,576
"T129780.1",568,340,479,444,362,205,273,319,507,269,330,432,394,344,457,561
"T129775.1",575,364,477,421,358,205,309,309,522,265,324,442,382,347,443,521
"210342.1",213,137,144,242,137,145,108,173,190,99,141,168,195,182,205,244
"204567.1",202,111,155,216,127,142,117,161,189,103,150,211,165,191,231,259
"204566.1",200,114,151,215,127,142,113,163,189,106,150,203,163,183,234,279
"204565.1",202,113,151,217,125,141,119,162,189,105,153,209,166,188,233,256
"204564.1",199,115,150,217,127,149,118,162,192,105,153,198,162,187,227,271
"595746.1",1032,564,722,733,758,281,322,486,772,490,506,509,489,512,728,810
"595745.1",1038,554,724,740,762,268,318,494,769,486,504,510,487,534,723,804
"595744.1",1030,558,727,736,754,271,318,488,771,484,501,516,496,517,727,818
"595743.1",1034,566,726,731,754,275,329,484,770,483,506,516,499,517,715,808
"595742.1",1032,563,728,730,761,275,318,486,775,479,498,520,485,522,729,812
"595741.1",1046,567,721,733,760,271,316,483,770,479,500,516,490,513,729,830
"595740.1",1045,560,725,741,763,274,311,475,767,484,503,509,496,505,724,842
"595739.1",1031,556,733,741,759,271,317,482,781,477,500,512,490,524,721,816
"595738.1",1029,562,732,740,767,274,312,485,772,480,503,513,495,522,722,816
"595737.1",1042,555,725,740,757,269,319,486,771,481,505,515,492,525,724,816
"595736.1",1028,567,730,735,759,271,316,483,773,471,512,521,500,519,720,819
"038410.1",729,468,362,479,593,340,91,435,373,306,231,256,344,345,481,562
"038409.1",731,459,362,482,579,345,82,447,376,304,219,262,348,345,498,554
"038408.1",727,472,364,481,589,325,92,445,375,311,216,258,354,343,487,556
"038407.1",733,471,360,483,595,329,86,447,374,304,210,261,346,353,492,551
"038406.1",729,479,363,473,588,327,93,445,377,303,215,265,351,344,488,555
"038405.1",733,471,360,483,594,328,86,448,374,303,210,261,347,354,491,552
"688647.1",1048,556,723,768,770,288,317,466,779,477,496,510,499,519,726,801
"467404.1",1043,639,684,809,865,278,317,416,716,472,422,471,550,487,658,666
"467403.1",1049,648,676,810,874,284,314,413,712,470,428,477,547,484,669,671
"467402.1",1062,638,663,825,862,277,306,415,711,456,431,461,553,488,660,675
"467401.1",1041,634,689,812,867,280,317,408,714,472,422,474,555,485,654,667
"467400.1",1056,646,685,817,880,283,319,412,717,476,429,477,550,490,666,671
"467399.1",1045,642,682,807,874,280,316,409,712,474,424,470,545,483,658,669
"467398.1",1040,636,690,808,865,275,314,413,713,471,422,475,555,485,656,663
"467397.1",1061,652,682,806,874,286,317,412,712,467,422,473,554,484,653,664
"467396.1",1042,635,685,805,861,278,320,411,711,472,424,478,554,484,656,670
"467395.1",1056,648,691,811,877,283,315,409,712,469,421,469,561,483,644,661
"467394.1",1051,655,682,808,877,279,317,415,716,469,426,469,551,485,655,666
"467393.1",1045,639,689,809,869,276,318,414,712,472,427,480,556,490,657,666
"681145.1",259,202,326,229,259,293,167,311,326,240,264,248,172,295,321,260
"203189.1",1025,668,688,781,877,287,328,421,718,478,446,478,541,480,659,654
"203142.1",649,443,519,349,608,472,187,423,455,342,395,285,248,433,376,374
"203140.1",651,439,519,348,609,469,183,421,451,341,396,281,246,432,372,371
"203139.1",668,444,527,352,620,475,187,425,455,352,397,284,248,436,377,375
"405191.1",1051,584,826,774,862,277,207,477,854,471,568,545,468,491,837,768
"405190.1",1086,578,799,783,877,272,193,453,830,451,575,552,453,494,841,778
"795295.1",1060,650,685,809,877,280,316,419,717,472,430,482,550,490,670,672
"788498.1",1058,644,687,813,871,287,315,420,719,474,434,482,553,489,673,667
"759251.1",1073,665,671,831,846,280,290,420,728,438,424,464,592,453,669,664
"756484.1",1059,646,686,813,872,281,314,419,717,473,432,481,556,486,671,668
"988417.1",1113,618,734,781,753,289,402,551,865,519,480,549,514,569,798,792
"988416.1",1091,601,741,789,756,278,385,539,855,507,503,573,519,572,810,811
"988415.1",1082,593,741,776,724,278,405,541,861,517,506,579,524,560,812,828
"988414.1",1087,598,732,778,729,276,402,551,858,520,500,571,520,564,816,822
"975887.1",903,645,699,707,868,259,379,380,769,545,506,484,414,437,720,652
"650411.1",234,127,166,215,134,149,118,139,205,107,143,191,168,157,219,267
"012335.1",837,359,657,586,581,279,140,435,724,318,452,410,297,479,655,771
"C323107.1",1018,542,780,736,823,271,172,444,781,451,543,531,455,446,810,814
"114634.1",987,569,771,778,808,302,195,488,774,426,467,530,536,497,764,752
"182534.1",732,474,367,475,593,329,88,449,375,303,211,267,347,353,491,551
"C_040802.1",841,688,704,795,840,328,420,414,779,537,551,544,568,449,736,616
"C_040541.1",143,143,171,150,145,171,158,179,183,159,209,210,136,180,223,185
"G800832.1",1049,579,726,753,764,264,321,460,789,472,479,513,505,494,727,854
"241975.1",963,709,827,627,862,359,397,473,819,534,513,531,483,488,660,593
"241974.1",955,690,828,636,853,364,404,473,824,540,516,529,478,499,661,588
"241973.1",995,700,823,641,881,355,413,471,841,547,493,493,443,517,645,580
"241972.1",954,696,833,633,855,356,408,486,826,553,511,516,482,499,654,576
"241971.1",990,683,819,647,870,337,398,474,828,534,504,524,452,524,669,585
"948533.1",391,292,397,343,341,441,230,411,408,310,408,293,282,380,384,388
"948534.1",217,244,285,185,289,386,242,241,265,282,375,300,160,247,319,218
"C332542.1",260,215,321,197,262,260,175,296,300,253,260,277,171,264,334,306
